DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,CALI[DERIVED]1,DT,FACIES,FLD1,GR,LLD,LLS,LL3,DEPTH_1,NPHI,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,TDVSS,VCL,WATER_VOL,ZLT
1418.4148,5761.0571,5765425.5,nan,9.745,9.745,116.2551,0.0,0.0,71.3467,3.5145,3.9042,4.1392,1418.4148,0.4643,nan,0.0964,0.2518,0.2518,18915.4375,2.1974,3.5145,12.3514,42.1145,1.0,1.0,-1342.4148,30.235,0.2518,6.0
1418.5392,5786.5156,5786515.5,nan,9.7443,9.7443,115.287,0.0,0.0,73.6995,3.4195,3.8602,4.3314,1418.5392,0.4539,nan,0.2657,0.1754,0.1754,18984.6309,2.1887,3.4195,11.695,40.9452,1.0,1.0,-1342.5392,25.8149,0.1754,6.0
1418.5672,5786.333,5795623.5,nan,9.7441,9.7441,115.1879,0.0,0.0,74.2291,3.3981,3.8503,4.3746,1418.5671,0.4516,nan,0.3038,0.1582,0.1582,19014.5137,2.1867,3.3981,11.5472,40.682,1.0,1.0,-1342.5671,24.82,0.1582,6.0
1418.6917,5836.1226,5836122.5,nan,9.7439,9.7439,114.747,0.0,0.0,75.87,3.3084,3.7071,4.3573,1418.6918,0.4402,nan,0.1672,0.1635,0.1635,19147.3848,2.1971,3.3084,10.9475,39.4011,0.9998,0.9998,-1342.6918,24.2767,0.1635,6.0
1418.7196,5842.4199,5851398.0,nan,9.7439,9.7439,114.7446,0.0,0.0,76.2377,3.2883,3.675,4.3534,1418.7196,0.4377,nan,0.1366,0.1647,0.1647,19197.502,2.1994,3.2883,10.813,39.114,0.9998,0.9998,-1342.7196,24.155,0.1647,6.0
1418.844,5919.5088,5919509.0,nan,9.7532,9.7532,114.734,0.0,0.0,75.711,3.2025,3.4837,4.0571,1418.844,0.4271,nan,0.2044,0.1649,0.1649,19420.9609,2.2282,3.2025,10.2579,37.9045,0.9957,0.9957,-1342.844,25.2888,0.1642,6.0
1418.872,5935.5317,5939995.5,nan,9.7552,9.7552,114.7573,0.0,0.0,75.5925,3.1832,3.4407,3.9904,1418.8719,0.4247,nan,0.2196,0.165,0.165,19488.1738,2.2347,3.1832,10.1329,37.6322,0.9948,0.9948,-1342.8719,25.544,0.1641,6.0
1418.9965,6031.0864,6031086.5,nan,9.7599,9.7599,114.861,0.0,0.0,74.0152,3.0878,3.2489,3.6581,1418.9966,0.4186,nan,1.8692,0.1592,0.1592,19787.0293,2.2728,3.0878,9.5365,36.7106,0.97,0.97,-1342.9966,29.6564,0.1544,6.0
1419.0244,6053.0732,6051913.0,nan,9.761,9.761,114.8729,4.0,0.0,73.6618,3.0664,3.2059,3.5836,1419.0244,0.4173,nan,2.2389,0.1578,0.1578,19855.3574,2.2813,3.0664,9.4028,36.504,0.9645,0.9645,-1343.0244,30.578,0.1522,6.0
1419.1488,6144.7734,6144773.5,nan,9.7615,9.7615,114.926,4.0,0.0,71.0884,2.9503,3.0358,3.3464,1419.1488,0.4199,nan,3.5827,0.1406,0.1406,20160.0176,2.3169,2.9503,8.7076,36.0065,0.9181,0.9181,-1343.1488,39.4884,0.1293,6.0
1419.1768,6153.165,6148183.5,nan,9.7616,9.7616,115.1665,4.0,0.0,70.5091,2.9242,2.9976,3.293,1419.1768,0.4205,nan,3.8851,0.1367,0.1367,20171.2051,2.3249,2.9242,8.5511,35.8945,0.9077,0.9077,-1343.1768,41.494,0.1241,6.0
1419.3013,6163.3442,6163344.5,nan,9.7523,9.7523,116.236,4.0,0.0,67.6885,2.7907,2.8477,3.1393,1419.3013,0.4322,nan,5.2209,0.1332,0.1332,20220.9453,2.3504,2.7907,7.7918,35.9257,0.8933,0.8933,-1343.3013,45.3507,0.119,6.0
1419.3292,6150.5024,6145179.5,nan,9.7502,9.7502,116.7616,4.0,0.0,67.0564,2.7607,2.8141,3.1048,1419.3291,0.4349,nan,5.5202,0.1325,0.1325,20161.3496,2.3561,2.7607,7.6217,35.9327,0.8901,0.8901,-1343.3291,46.215,0.1179,6.0
1419.4536,6064.186,6064186.0,nan,9.7451,9.7451,119.105,4.0,0.0,65.3944,2.6319,2.6751,2.9685,1419.4536,0.4544,nan,5.752,0.1287,0.1287,19895.623,2.3697,2.6319,6.9306,36.4128,0.8792,0.8792,-1343.4536,50.16,0.1132,6.0
1419.4816,6033.7603,6030559.5,nan,9.7439,9.7439,119.8598,4.0,0.0,65.0203,2.6029,2.6439,2.9378,1419.4816,0.4588,nan,5.8041,0.1279,0.1279,19785.3008,2.3727,2.6029,6.7751,36.5209,0.8767,0.8767,-1343.4816,51.048,0.1121,6.0
1419.606,5881.1621,5881162.0,nan,9.7393,9.7393,123.213,4.0,0.0,63.7759,2.5044,2.5163,2.7904,1419.606,0.4834,nan,5.3083,0.1239,0.1239,19295.1504,2.3774,2.5044,6.274,37.3935,0.8659,0.8659,-1343.606,54.8616,0.1073,6.0
1419.634,5850.5894,5850012.5,nan,9.7383,9.7383,123.9119,4.0,0.0,63.4958,2.4822,2.4876,2.7572,1419.6339,0.4889,nan,5.1967,0.123,0.123,19192.9531,2.3785,2.4822,6.1612,37.5899,0.8634,0.8634,-1343.6339,55.72,0.1062,6.0
1419.7584,5711.6191,5711619.0,nan,9.7372,9.7372,127.017,4.0,0.0,62.709,2.4273,2.391,2.5929,1419.7584,0.5124,nan,4.6228,0.1187,0.1187,18738.9082,2.3802,2.4273,5.8925,38.6813,0.8516,0.8516,-1343.7584,59.1386,0.1011,6.0
1419.7864,5697.5898,5699741.5,nan,9.737,9.737,127.3501,4.0,0.0,62.5319,2.4149,2.3693,2.5559,1419.7864,0.5177,nan,4.4936,0.1177,0.1177,18699.9395,2.3805,2.4149,5.832,38.9269,0.849,0.849,-1343.7864,59.908,0.0999,6.0
1419.9108,5646.9722,5646972.0,nan,9.7436,9.7436,128.83,4.0,0.0,62.339,2.4,2.3253,2.4211,1419.9108,0.5338,nan,4.3199,0.113,0.113,18526.8105,2.3868,2.4,5.76,40.1551,0.8375,0.8375,-1343.9108,62.7756,0.0946,6.0
1419.9388,5669.0098,5674693.5,nan,9.7451,9.7451,128.405,4.0,0.0,62.2956,2.3966,2.3154,2.3907,1419.9387,0.5374,nan,4.2809,0.1119,0.1119,18617.7598,2.3882,2.3966,5.7438,40.4316,0.8349,0.8349,-1343.9387,63.421,0.0935,6.0
1420.0632,5797.856,5797856.0,nan,9.7543,9.7543,126.517,4.0,0.0,62.9612,2.4048,2.332,2.3469,1420.0632,0.5422,nan,4.6018,0.1055,0.1055,19021.8379,2.4066,2.4048,5.7833,41.6493,0.8296,0.8296,-1344.0632,65.8461,0.0875,6.0
1420.0912,5853.0342,5862007.5,nan,9.7564,9.7564,125.5396,4.0,0.0,63.111,2.4067,2.3357,2.337,1420.0912,0.5433,nan,4.674,0.104,0.104,19232.3086,2.4107,2.4067,5.7922,41.9234,0.8284,0.8284,-1344.0912,66.392,0.0862,6.0
1420.2156,6147.0225,6147022.5,nan,9.7615,9.7615,121.197,4.0,0.0,63.5194,2.417,2.4011,2.4147,1420.2156,0.5327,nan,4.9563,0.0937,0.0937,20167.3965,2.4442,2.417,5.8421,42.9608,0.8458,0.8458,-1344.2156,67.6042,0.0792,6.0
1420.2436,6231.8271,6240063.5,nan,9.7627,9.7627,119.9166,4.0,0.0,63.6114,2.4194,2.4158,2.4322,1420.2435,0.5303,nan,5.0199,0.0914,0.0914,20472.6484,2.4518,2.4194,5.8533,43.1943,0.8497,0.8497,-1344.2435,67.877,0.0776,6.0
1420.368,6653.4316,6653432.0,nan,9.7678,9.7678,114.228,0.0,0.0,63.3795,2.4224,2.4963,2.5841,1420.368,0.5051,nan,3.7501,0.0735,0.0735,21828.8438,2.4935,2.4224,5.8678,43.9666,0.9099,0.9099,-1344.368,66.6346,0.0666,6.0
1420.396,6740.2686,6740205.0,nan,9.7689,9.7689,113.1808,0.0,0.0,63.3273,2.423,2.5145,2.6183,1420.396,0.4994,nan,3.4643,0.0695,0.0695,22113.5312,2.5029,2.423,5.8711,44.1404,0.9235,0.9235,-1344.396,66.355,0.0642,6.0
1420.5204,7125.7246,7125725.0,nan,9.7731,9.7731,108.528,0.0,0.0,63.0563,2.4266,2.5704,2.7337,1420.5204,0.4695,nan,1.8642,0.0515,0.0515,23378.3613,2.5372,2.4266,5.8885,44.562,0.9859,0.9859,-1344.5204,63.2034,0.0506,6.0
1420.5484,7177.021,7166106.5,nan,9.774,9.774,108.0807,0.0,0.0,62.9953,2.4274,2.5829,2.7597,1420.5483,0.4628,nan,1.504,0.0475,0.0475,23510.8457,2.5449,2.4274,5.8924,44.6569,1.0,1.0,-1344.5483,62.494,0.0475,6.0
1420.6729,7345.6587,7345659.0,nan,9.7731,9.7731,106.092,0.0,0.0,63.6514,2.4453,2.5998,2.7713,1420.673,0.4405,nan,2.1223,0.0516,0.0516,24099.9297,2.5568,2.4453,5.9797,44.758,1.0,1.0,-1344.673,59.2148,0.0516,6.0
1420.7008,7323.2939,7310322.5,nan,9.7729,9.7729,106.5267,0.0,0.0,63.7984,2.4493,2.6036,2.7739,1420.7008,0.4356,nan,2.2609,0.0526,0.0526,23983.9961,2.5595,2.4493,5.9992,44.7807,1.0,1.0,-1344.7008,58.48,0.0526,6.0
1420.8252,7152.7651,7152765.5,nan,9.7664,9.7664,108.465,0.0,0.0,64.2044,2.4855,2.6016,2.7351,1420.8252,0.427,nan,2.2115,0.0537,0.0537,23467.0781,2.5454,2.4855,6.1782,44.7585,1.0,1.0,-1344.8252,57.6294,0.0537,6.0
1420.8532,7100.4839,7094009.5,nan,9.7649,9.7649,109.1273,0.0,0.0,64.2958,2.4937,2.6011,2.7263,1420.8531,0.4251,nan,2.2004,0.0539,0.0539,23274.3086,2.5422,2.4937,6.2185,44.7535,1.0,1.0,-1344.8531,57.438,0.0539,6.0
1420.9777,6832.7544,6832754.5,nan,9.7526,9.7526,112.072,0.0,0.0,65.8287,2.5372,2.6067,2.7197,1420.9777,0.4305,nan,1.6434,0.0521,0.0521,22417.1738,2.5123,2.5372,6.4381,44.7681,1.0,1.0,-1344.9777,58.8407,0.0521,6.0
1421.0056,6785.0649,6784939.0,nan,9.7498,9.7498,112.5593,0.0,0.0,66.1721,2.547,2.608,2.7183,1421.0055,0.4317,nan,1.5186,0.0517,0.0517,22260.2988,2.5056,2.547,6.4873,44.7714,1.0,1.0,-1345.0055,59.155,0.0517,6.0
1421.13,6571.7417,6571741.5,nan,9.7398,9.7398,114.732,0.0,0.0,68.1285,2.5743,2.6271,2.7553,1421.13,0.4459,nan,0.981,0.0483,0.0483,21560.832,2.4737,2.5743,6.6271,44.9021,1.0,1.0,-1345.13,61.8928,0.0483,6.0
1421.158,6554.8608,6556751.5,nan,9.7376,9.7376,114.6933,0.0,0.0,68.5688,2.5804,2.6314,2.7636,1421.158,0.4491,nan,0.86,0.0475,0.0475,21511.6523,2.4665,2.5804,6.6585,44.9316,1.0,1.0,-1345.158,62.509,0.0475,6.0
1421.2825,6490.0991,6490099.0,nan,9.7294,9.7294,114.521,0.0,0.0,69.9022,2.5733,2.6469,2.8388,1421.2825,0.4639,nan,0.5447,0.0443,0.0443,21292.9766,2.4385,2.5733,6.622,45.2004,1.0,1.0,-1345.2825,65.1992,0.0443,6.0
1421.3104,6489.6958,6490393.5,nan,9.7276,9.7276,114.233,0.0,0.0,70.201,2.5717,2.6504,2.8556,1421.3103,0.4672,nan,0.474,0.0436,0.0436,21293.9414,2.4322,2.5717,6.6138,45.2607,1.0,1.0,-1345.3103,65.802,0.0436,7.0
1421.4348,6491.7056,6491705.5,nan,9.7232,9.7232,112.949,0.0,0.0,70.5256,2.5345,2.6362,2.9526,1421.4348,0.4777,nan,0.3183,0.0423,0.0423,21298.2461,2.4056,2.5345,6.4242,45.6631,1.0,1.0,-1345.4348,67.4117,0.0423,7.0
1421.4628,6483.8843,6481614.5,nan,9.7222,9.7222,112.8039,0.0,0.0,70.5987,2.5262,2.6329,2.9744,1421.4628,0.48,nan,0.2833,0.042,0.042,21265.1387,2.3996,2.5262,6.3815,45.7537,1.0,1.0,-1345.4628,67.774,0.042,7.0
1421.5872,6436.7808,6436781.0,nan,9.722,9.722,112.159,0.0,0.0,71.3584,2.4793,2.5757,2.9929,1421.5872,0.4881,nan,0.1634,0.0407,0.0407,21118.0469,2.3686,2.4793,6.1474,46.2334,1.0,1.0,-1345.5872,68.8058,0.0407,7.0
1421.6152,6396.4438,6393929.5,nan,9.722,9.722,112.5333,0.0,0.0,71.5294,2.4687,2.5628,2.997,1421.6151,0.49,nan,0.1364,0.0404,0.0404,20977.457,2.3616,2.4687,6.0947,46.3414,1.0,1.0,-1345.6151,69.038,0.0404,7.0
1421.7396,6203.5454,6203545.5,nan,9.7322,9.7322,114.196,0.0,0.0,71.279,2.43,2.4777,2.8662,1421.7396,0.499,nan,0.0577,0.039,0.039,20352.8398,2.3242,2.43,5.9052,46.814,1.0,1.0,-1345.7396,70.1008,0.039,7.0
1421.7676,6133.9575,6136245.5,nan,9.7345,9.7345,115.0735,0.0,0.0,71.2226,2.4213,2.4585,2.8368,1421.7676,0.5011,nan,0.04,0.0387,0.0387,20132.0391,2.3158,2.4213,5.8626,46.9204,1.0,1.0,-1345.7676,70.34,0.0387,7.0
1421.892,5837.2417,5837241.5,nan,9.744,9.744,118.972,0.0,0.0,71.6146,2.3999,2.3728,2.6432,1421.892,0.5114,nan,0.0096,0.0371,0.0371,19151.0547,2.2784,2.3999,5.7598,47.2994,1.0,1.0,-1345.892,71.5579,0.0371,7.0
1421.92,5756.2456,5765228.5,nan,9.7461,9.7461,120.2008,0.0,0.0,71.7028,2.3951,2.3535,2.5996,1421.9199,0.5137,nan,0.0027,0.0367,0.0367,18914.791,2.27,2.3951,5.7367,47.3847,1.0,1.0,-1345.9199,71.832,0.0367,7.0
1422.0444,5445.2852,5445285.5,nan,9.7517,9.7517,125.66,0.0,0.0,72.3933,2.3889,2.292,2.4085,1422.0444,0.5229,nan,0.0014,0.0353,0.0353,17865.1094,2.2449,2.3889,5.7069,47.6868,1.0,1.0,-1346.0444,72.9332,0.0353,7.0
1422.0724,5387.6895,5401159.5,nan,9.753,9.753,126.6837,0.0,0.0,72.5487,2.3875,2.2781,2.3655,1422.0724,0.5249,nan,0.0011,0.035,0.035,17720.3379,2.2393,2.3875,5.7003,47.7548,1.0,1.0,-1346.0724,73.181,0.035,7.0
1422.1968,5205.1128,5205113.0,nan,9.754,9.754,131.232,0.0,0.0,71.4211,2.3861,2.2595,2.2385,1422.1968,0.5276,nan,0.0008,0.0346,0.0346,17077.1426,2.2411,2.3861,5.6934,48.025,1.0,1.0,-1346.1968,73.4814,0.0346,7.0
1422.2248,5187.1733,5204488.0,nan,9.7543,9.7543,131.7095,0.0,0.0,71.1673,2.3858,2.2553,2.2099,1422.2247,0.5282,nan,0.0007,0.0345,0.0345,17075.0918,2.2415,2.3858,5.6919,48.0858,1.0,1.0,-1346.2247,73.549,0.0345,7.0
1422.3492,5201.7104,5201710.5,nan,9.7494,9.7494,133.831,0.0,0.0,68.4615,2.3802,2.2828,2.2538,1422.3492,0.5218,nan,0.0103,0.0354,0.0354,17065.9805,2.284,2.3802,5.6653,48.2871,1.0,1.0,-1346.3492,72.8225,0.0354,7.0
1422.3772,5233.0737,5251564.5,nan,9.7483,9.7483,133.5859,0.0,0.0,67.8525,2.3789,2.289,2.2637,1422.3772,0.5204,nan,0.0125,0.0357,0.0357,17229.543,2.2935,2.3789,5.6593,48.3324,1.0,1.0,-1346.3772,72.659,0.0357,7.0
1422.5016,5473.0596,5473059.5,nan,9.7321,9.7321,132.497,0.0,0.0,64.9961,2.3679,2.342,2.4308,1422.5016,0.5087,nan,0.1546,0.0375,0.0375,17956.2324,2.3791,2.3679,5.607,48.3954,1.0,1.0,-1346.5016,71.0738,0.0375,7.0
1422.5296,5556.2168,5568336.0,nan,9.7284,9.7284,131.5712,0.0,0.0,64.3532,2.3654,2.3539,2.4684,1422.5295,0.5061,nan,0.1866,0.0379,0.0379,18268.8184,2.3984,2.3654,5.5952,48.4095,1.0,1.0,-1346.5295,70.717,0.0379,7.0
1422.6541,5991.9756,5991976.0,nan,9.7163,9.7163,127.455,0.0,0.0,61.6867,2.3535,2.3984,2.6023,1422.6542,0.4953,nan,0.7478,0.0408,0.0408,19658.7129,2.5056,2.3535,5.5391,48.3296,1.0,1.0,-1346.6542,67.9354,0.0408,7.0
1422.682,6099.209,6095194.5,nan,9.7135,9.7135,126.4145,0.0,0.0,61.0892,2.3509,2.4084,2.6323,1422.682,0.4928,nan,0.8735,0.0414,0.0414,19997.3555,2.5296,2.3509,5.5265,48.3117,1.0,1.0,-1346.682,67.312,0.0414,7.0
1422.8064,6555.4233,6555423.0,nan,9.7343,9.7343,121.775,0.0,0.0,59.8318,2.3459,2.4206,2.6682,1422.8064,0.4848,nan,2.0966,0.0454,0.0454,21507.293,2.6191,2.3459,5.5033,48.0869,1.0,1.0,-1346.8064,64.1889,0.0454,7.0
1422.8344,6648.9028,6627248.0,nan,9.7389,9.7389,120.9857,0.0,0.0,59.5488,2.3448,2.4234,2.6763,1422.8344,0.483,nan,2.3719,0.0462,0.0462,21742.9395,2.6392,2.3448,5.4981,48.0363,1.0,1.0,-1346.8344,63.486,0.0462,7.0
1422.9589,6946.6123,6946612.5,nan,9.7436,9.7436,117.476,0.0,0.0,61.2443,2.3526,2.4082,2.6997,1422.9589,0.478,nan,3.2303,0.048,0.048,22790.7227,2.6774,2.3526,5.5347,47.7153,1.0,1.0,-1346.9589,62.1029,0.048,7.0
1422.9868,6992.6289,6965090.5,nan,9.7446,9.7446,117.0759,0.0,0.0,61.6242,2.3543,2.4048,2.7049,1422.9867,0.4769,nan,3.4226,0.0484,0.0484,22851.3457,2.6859,2.3543,5.5429,47.6433,1.0,1.0,-1346.9867,61.793,0.0484,7.0
1423.1112,7047.48,7047480.0,nan,9.724,9.724,115.292,0.0,0.0,65.0662,2.3728,2.3837,2.6422,1423.1112,0.4757,nan,3.019,0.0478,0.0478,23121.6543,2.6657,2.3728,5.6305,47.2596,1.0,1.0,-1347.1112,62.242,0.0478,7.0
1423.1392,7027.2144,7010022.0,nan,9.7193,9.7193,115.4275,0.0,0.0,65.841,2.377,2.3789,2.628,1423.1392,0.4755,nan,2.9281,0.0477,0.0477,22998.7598,2.6612,2.377,5.6502,47.1733,1.0,1.0,-1347.1392,62.343,0.0477,7.0
1423.2637,6843.4663,6843466.5,nan,9.71,9.71,116.03,0.0,0.0,69.8674,2.3994,2.3664,2.5165,1423.2637,0.4824,nan,1.8466,0.0447,0.0447,22452.3164,2.6051,2.3994,5.7572,46.6839,1.0,1.0,-1347.2637,64.7203,0.0447,7.0
1423.2916,6784.6724,6784852.0,nan,9.7079,9.7079,116.4711,0.0,0.0,70.7697,2.4044,2.3636,2.4915,1423.2915,0.484,nan,1.6042,0.044,0.044,22260.0117,2.5926,2.4044,5.7812,46.5742,1.0,1.0,-1347.2915,65.253,0.044,8.0
1423.416,6523.5029,6523503.0,nan,9.6949,9.6949,118.438,0.0,0.0,73.0125,2.4264,2.3598,2.4279,1423.416,0.5024,nan,0.8283,0.0391,0.0391,21402.5684,2.5349,2.4264,5.8875,46.0172,1.0,1.0,-1347.416,69.2723,0.0391,8.0
1423.444,6466.7158,6476228.5,nan,9.6919,9.6919,118.8659,0.0,0.0,73.5174,2.4313,2.3589,2.4136,1423.444,0.5065,nan,0.6536,0.038,0.038,21247.4688,2.5219,2.4313,5.9115,45.8918,1.0,1.0,-1347.444,70.177,0.038,8.0
1423.5684,6266.1948,6266194.5,nan,9.6478,9.6478,120.767,0.0,0.0,73.0286,2.4567,2.3629,2.4904,1423.5684,0.5336,nan,0.3196,0.0323,0.0323,20558.3809,2.4828,2.4567,6.0354,45.3113,1.0,1.0,-1347.5684,75.1048,0.0323,8.0
1423.5964,6228.5669,6236918.5,nan,9.6379,9.6379,121.0657,0.0,0.0,72.9186,2.4624,2.3638,2.5077,1423.5963,0.5397,nan,0.2444,0.031,0.031,20462.3301,2.474,2.4624,6.0633,45.1806,1.0,1.0,-1347.5963,76.214,0.031,8.0
1423.7208,6106.8491,6106849.0,nan,9.6113,9.6113,122.393,0.0,0.0,71.1332,2.502,2.3841,2.5879,1423.7208,0.5645,nan,0.1209,0.0255,0.0255,20035.5938,2.4522,2.502,6.2605,44.5387,0.9984,0.9984,-1347.7208,80.6896,0.0255,8.0
1423.7488,6100.6445,6102705.0,nan,9.6053,9.6053,122.2728,0.0,0.0,70.7314,2.511,2.3887,2.6059,1423.7488,0.5701,nan,0.0931,0.0243,0.0243,20021.998,2.4473,2.511,6.3049,44.3943,0.998,0.998,-1347.7488,81.697,0.0242,8.0
1423.8732,6084.2944,6084294.5,nan,9.6069,9.6069,121.739,0.0,0.0,68.5371,2.5805,2.4425,2.6879,1423.8732,0.5827,nan,0.2181,0.0336,0.0336,19961.5957,2.4301,2.5805,6.6602,43.7375,0.9624,0.9624,-1347.8732,80.1738,0.0322,8.0
1423.9012,6091.3149,6085592.5,nan,9.6072,9.6072,121.4048,0.0,0.0,68.0432,2.5962,2.4547,2.7064,1423.9011,0.5855,nan,0.2462,0.0357,0.0357,19965.8555,2.4262,2.5962,6.7402,43.5897,0.9545,0.9545,-1347.9011,79.831,0.034,8.0
1424.0256,6091.3604,6091360.5,nan,9.6047,9.6047,119.92,0.0,0.0,66.0916,2.7093,2.5594,2.8796,1424.0256,0.5851,nan,1.6518,0.0721,0.0721,19984.7793,2.3966,2.7093,7.3434,43.0353,0.8311,0.8311,-1348.0256,71.5475,0.0589,8.0
1424.0536,6084.9673,6071802.5,nan,9.6041,9.6041,119.7117,0.0,0.0,65.6523,2.7348,2.583,2.9186,1424.0536,0.585,nan,1.9682,0.0803,0.0803,19920.6133,2.3899,2.7348,7.4791,42.9105,0.8033,0.8033,-1348.0536,69.683,0.0645,8.0
1424.178,5984.9097,5984910.0,nan,9.6017,9.6017,118.786,0.0,0.0,63.8516,2.9026,2.7552,3.2156,1424.178,0.5766,nan,1.2066,0.0893,0.0893,19635.5312,2.3324,2.9026,8.4314,42.5253,0.8188,0.8188,-1348.178,62.3627,0.0732,8.0
1424.206,5942.6533,5928892.5,nan,9.6011,9.6011,118.9672,0.0,0.0,63.4463,2.9404,2.794,3.2824,1424.2059,0.5747,nan,1.0352,0.0913,0.0913,19451.7461,2.3195,2.9404,8.6457,42.4385,0.8223,0.8223,-1348.2059,60.715,0.0751,8.0
1424.3304,5680.0146,5680014.5,nan,9.5989,9.5989,119.772,0.0,0.0,62.5259,3.1667,3.0546,3.7169,1424.3304,0.5632,nan,0.1927,0.106,0.106,18635.2188,2.232,3.1667,10.0397,42.2517,0.8632,0.8632,-1348.3304,50.0406,0.0916,8.0
1424.3584,5604.2012,5599369.5,nan,9.5984,9.5984,120.321,3.0,0.0,62.3187,3.2177,3.1133,3.8146,1424.3584,0.5606,nan,0.003,0.1093,0.1093,18370.6348,2.2123,3.2177,10.3534,42.2096,0.8724,0.8724,-1348.3584,47.638,0.0953,8.0
1424.4828,5241.0762,5241076.0,nan,9.5942,9.5942,122.76,3.0,0.0,63.0682,3.5015,3.4789,4.5663,1424.4828,0.5502,nan,3.9787,0.1282,0.1282,17195.1309,2.1109,3.5015,12.279,42.2017,0.9406,0.9406,-1348.4828,35.0078,0.1209,8.0
1424.5108,5152.0342,5161328.0,nan,9.5932,9.5932,123.5313,3.0,0.0,63.2369,3.5654,3.5612,4.7355,1424.5107,0.5479,nan,4.8736,0.1325,0.1325,16933.4902,2.0881,3.5654,12.7124,42.1999,0.956,0.956,-1348.5107,32.165,0.1267,8.0
1424.6353,4806.7339,4806734.0,nan,9.5865,9.5865,126.961,3.0,0.0,66.8245,3.9039,4.0304,5.5066,1424.6354,0.5398,nan,24.6441,0.1579,0.1579,15770.125,2.0022,3.9039,15.2661,42.2414,0.9919,0.9919,-1348.6354,20.7174,0.1568,8.0
1424.6632,4742.6675,4762759.5,nan,9.585,9.585,127.4395,3.0,0.0,67.6284,3.9797,4.1355,5.6794,1424.6632,0.538,nan,29.0746,0.1636,0.1636,15625.8516,1.9829,3.9797,15.8384,42.2507,1.0,1.0,-1348.6632,18.152,0.1636,8.0
1424.7876,4566.687,4566687.0,nan,9.5824,9.5824,129.573,3.0,0.0,72.8173,4.3668,4.6757,6.2828,1424.7876,0.5276,nan,44.9616,0.174,0.174,14982.5693,1.9413,4.3668,19.1027,42.3284,0.9993,0.9993,-1348.7876,13.0103,0.1738,8.0
1424.8156,4547.7017,4571492.5,nan,9.5818,9.5818,129.4862,3.0,0.0,73.9852,4.4539,4.7973,6.4186,1424.8156,0.5252,nan,48.5374,0.1763,0.1763,14998.335,1.932,4.4539,19.8374,42.3459,0.9991,0.9991,-1348.8156,11.853,0.1762,8.0
1424.9401,4592.8589,4592858.5,nan,9.5796,9.5796,129.1,3.0,0.0,79.4447,4.8801,5.3546,6.8953,1424.9401,0.5072,nan,33.5875,0.1715,0.1715,15068.4336,1.9453,4.8801,23.8564,42.4105,0.9972,0.9972,-1348.9401,10.7755,0.171,8.0
1424.968,4623.542,4641322.0,nan,9.5791,9.5791,128.4407,3.0,0.0,80.6681,4.9756,5.4795,7.0021,1424.9679,0.5031,nan,30.2373,0.1704,0.1704,15227.4355,1.9483,4.9756,24.757,42.425,0.9968,0.9968,-1348.9679,10.534,0.1698,8.0
1425.0924,4857.4116,4857411.5,nan,9.578,9.578,125.501,3.0,0.0,85.0214,5.4246,5.9918,7.3147,1425.0924,0.476,nan,11.0406,0.1575,0.1575,15936.3906,2.0,5.4246,29.4713,42.4236,0.9986,0.9986,-1349.0924,11.4939,0.1573,8.0
1425.1204,4921.9155,4928484.0,nan,9.5777,9.5777,124.5769,3.0,0.0,86.0012,5.5256,6.1071,7.3851,1425.1204,0.4699,nan,6.7198,0.1546,0.1546,16169.5674,2.0117,5.5256,30.5324,42.4233,0.9991,0.9991,-1349.1204,11.71,0.1545,8.0
1425.2449,5244.502,5244501.5,nan,9.5769,9.5769,120.468,3.0,0.0,88.9745,5.9584,6.535,7.3922,1425.2449,0.4391,nan,1.2501,0.1436,0.1436,17206.3711,2.0728,5.9584,35.5443,42.2757,0.9995,0.9995,-1349.2449,12.7426,0.1435,8.0
1425.2728,5314.4961,5309755.0,nan,9.5767,9.5767,119.6673,3.0,0.0,89.6408,6.0554,6.6309,7.3938,1425.2727,0.4323,nan,0.0244,0.1411,0.1411,17420.457,2.0865,6.0554,36.6675,42.2426,0.9996,0.9996,-1349.2727,12.974,0.141,8.0
1425.3972,5600.7046,5600705.0,nan,9.5783,9.5783,116.097,3.0,0.0,91.2846,6.4192,6.95,7.3633,1425.3972,0.4049,nan,1.6246,0.137,0.137,18375.0156,2.1333,6.4192,41.236,41.9004,0.9922,0.9922,-1349.3972,13.0001,0.136,8.0
1425.4252,5650.5962,5640508.0,nan,9.5787,9.5787,115.6397,3.0,0.0,91.6545,6.5011,7.0218,7.3565,1425.4252,0.3987,nan,1.9848,0.1361,0.1361,18505.6035,2.1438,6.5011,42.2643,41.8234,0.9906,0.9906,-1349.4252,13.006,0.1349,8.0
1425.5496,5817.3481,5817348.0,nan,9.5747,9.5747,113.608,3.0,0.0,93.4269,6.7654,7.2224,7.3889,1425.5496,0.378,nan,5.622,0.1435,0.1435,19085.7871,2.1683,6.7654,45.786,41.2459,0.9502,0.9502,-1349.5496,12.0591,0.1362,8.0
