DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PERF_INT,PERMEABILITY,PHIT,PIGN,PIGN_MODELLING,PIMP,RHOB,RT_MODELLING,RT_POWER,SP,SUWI,SUWI_MODELLING,SXWI,TDVSS,VCL,WATER_VOL,RHOB_1,ZLT
1394.1056,5897.6235,5897623.5,nan,9.3064,0.4511,121.1965,0.0,nan,86.9224,1.379,1.418,1.4283,1394.1056,0.4511,nan,0.5834,0.2858,0.0626,0.0626,19349.1582,2.3451,1.4283,2.0401,226.3043,1.0,1.0,1.0,-1320.6156,68.684,0.0626,2.3451,1.0
1394.258,6224.8726,6224872.5,nan,9.1729,0.4385,116.4169,0.0,nan,85.8215,1.5109,1.5522,1.5629,1394.2581,0.4385,nan,0.5735,0.274,0.0603,0.0603,20422.8105,2.3776,1.5629,2.4426,225.8583,1.0,1.0,1.0,-1320.7681,69.865,0.0603,2.3776,1.0
1394.4104,6525.6387,6525639.0,nan,9.0934,0.4319,113.9537,0.0,nan,84.7419,1.7212,1.7665,1.7789,1394.4104,0.4319,nan,0.4998,0.2508,0.056,0.056,21409.5762,2.4397,1.7789,3.1645,224.9413,1.0,1.0,1.0,-1320.9204,71.992,0.056,2.4397,1.0
1394.5628,6843.9805,6843980.5,nan,9.0955,0.435,112.2343,0.0,nan,83.4049,1.9865,2.0435,2.0585,1394.5629,0.435,nan,0.3899,0.2197,0.0509,0.0509,22454.0039,2.5201,2.0585,4.2376,223.9903,1.0,1.0,1.0,-1321.0729,74.541,0.0509,2.5201,1.0
1394.7152,7027.6587,7027659.0,nan,9.1322,0.4452,111.6469,0.0,nan,81.2007,2.2651,2.3459,2.3633,1394.7152,0.4452,nan,0.2953,0.1997,0.0468,0.0468,23056.623,2.5742,2.3633,5.585,223.3974,1.0,1.0,1.0,-1321.2252,76.579,0.0468,2.5742,1.0
1394.8676,6930.5967,6930597.0,nan,9.2152,0.4651,111.9118,0.0,nan,77.5165,2.3238,2.4312,2.4485,1394.8677,0.4651,nan,0.1721,0.1985,0.0411,0.0411,22738.1777,2.5447,2.4485,5.9954,223.2866,1.0,1.0,1.0,-1321.3777,79.435,0.0411,2.5447,1.0
1395.02,6568.5869,6568587.0,nan,9.3948,0.4998,113.6601,0.0,nan,74.1924,2.0299,2.1452,2.1608,1395.02,0.4998,nan,0.093,0.2164,0.0371,0.0371,21550.4824,2.4494,2.1608,4.6692,223.649,1.0,1.0,1.0,-1321.53,81.45,0.0371,2.4494,1.0
1395.1724,5994.3091,5994309.0,nan,9.6548,0.5407,119.7928,0.0,nan,73.9763,1.636,1.7403,1.7526,1395.1725,0.5407,nan,0.0958,0.2464,0.0428,0.0428,19666.3691,2.3559,1.7526,3.0715,224.3985,1.0,1.0,1.0,-1321.6825,81.275,0.0428,2.3559,1.0
1395.3248,5441.6396,5441640.0,nan,9.8646,0.5632,128.6283,0.0,nan,76.4406,1.3871,1.4746,1.4843,1395.3248,0.5632,nan,0.2031,0.2811,0.0601,0.0601,17853.1484,2.2964,1.4843,2.2031,225.2873,1.0,1.0,1.0,-1321.8348,80.098,0.0601,2.2964,1.0
1395.4772,5210.2446,5210244.5,nan,9.8642,0.5567,133.1638,0.0,nan,78.7284,1.3075,1.3788,1.3871,1395.4773,0.5567,nan,0.3141,0.2969,0.0685,0.0685,17093.9785,2.2763,1.3871,1.924,225.9814,1.0,1.0,1.0,-1321.9872,77.859,0.0685,2.2763,1.0
1395.6296,5381.4736,5381473.5,nan,9.6197,0.5376,130.1666,0.0,nan,80.647,1.3531,1.407,1.415,1395.6296,0.5376,nan,0.1996,0.2815,0.055,0.055,17655.7539,2.2982,1.415,2.0022,226.2613,1.0,1.0,1.0,-1322.1396,77.28,0.055,2.2982,1.0
1395.782,5850.0117,5850012.0,nan,9.2809,0.5138,122.632,0.0,nan,84.0634,1.4868,1.5221,1.5294,1395.782,0.5138,nan,0.1268,0.2607,0.0434,0.0434,19192.9512,2.3537,1.5294,2.339,226.0484,1.0,1.0,1.0,-1322.292,78.772,0.0434,2.3537,1.0
1395.9344,6416.0913,6416091.5,nan,9.0313,0.4784,114.7088,0.0,nan,87.8705,1.6572,1.6721,1.6791,1395.9344,0.4784,nan,0.179,0.2475,0.044,0.044,21050.168,2.4146,1.6791,2.8195,225.3435,1.0,1.0,1.0,-1322.4445,78.015,0.044,2.4146,1.0
1396.0868,6823.3496,6823349.5,nan,8.9294,0.4459,109.3574,0.0,nan,90.0848,1.7916,1.7882,1.7945,1396.0868,0.4459,nan,0.3329,0.243,0.0501,0.0501,22386.3164,2.4481,1.7945,3.2202,224.2867,1.0,1.0,1.0,-1322.5968,74.928,0.0501,2.4481,1.0
1396.2392,6941.4858,6941486.0,nan,8.9248,0.4383,107.5924,0.0,nan,92.7823,1.8505,1.8361,1.8414,1396.2393,0.4383,nan,0.3765,0.2419,0.0515,0.0515,22773.9043,2.4503,1.8414,3.3909,223.2237,1.0,1.0,1.0,-1322.7493,74.248,0.0515,2.4503,1.0
1396.3916,6891.4111,6891411.0,nan,8.9572,0.4451,108.0049,0.0,nan,97.014,1.865,1.8494,1.8524,1396.3916,0.4451,nan,0.306,0.2406,0.0488,0.0488,22609.6172,2.4419,1.8524,3.4312,222.5625,1.0,1.0,1.0,-1322.9016,75.579,0.0488,2.4419,1.0
1396.544,6774.5757,6774575.5,nan,9.0036,0.4483,108.8886,0.0,nan,99.3629,1.8778,1.8654,1.8661,1396.5441,0.4483,nan,0.2766,0.2436,0.0479,0.0479,22226.2988,2.4202,1.8661,3.4823,222.4319,1.0,1.0,1.0,-1323.0541,76.059,0.0479,2.4202,1.0
1396.6964,6514.5684,6514568.5,nan,9.1147,0.4542,110.824,0.0,nan,97.634,1.8501,1.8424,1.8411,1396.6964,0.4542,nan,0.4137,0.2544,0.0563,0.0563,21373.2559,2.3687,1.8411,3.3896,222.6429,1.0,1.0,1.0,-1323.2064,71.83,0.0563,2.3687,1.0
1396.8488,6064.7563,6064756.0,nan,9.4049,0.4721,115.9453,0.0,nan,92.6533,1.7104,1.7057,1.7024,1396.8489,0.4721,nan,0.4797,0.2701,0.0627,0.0627,19897.4941,2.307,1.7024,2.8981,223.1166,1.0,1.0,1.0,-1323.3589,68.923,0.0627,2.307,1.0
1397.0012,5677.231,5677231.0,nan,9.8075,0.5058,122.2436,0.0,nan,86.4245,1.5136,1.5089,1.5043,1397.0012,0.5058,nan,0.4778,0.289,0.0683,0.0683,18626.0859,2.2769,1.5043,2.2628,223.9614,1.0,1.0,1.0,-1323.5112,71.168,0.0683,2.2769,1.0
1397.1536,5448.3916,5448391.5,nan,10.1046,0.552,127.6667,0.0,nan,81.5644,1.3805,1.3721,1.3665,1397.1537,0.552,nan,0.2496,0.2929,0.0623,0.0623,17875.3008,2.2821,1.3665,1.8672,225.064,1.0,1.0,1.0,-1323.6637,78.298,0.0623,2.2821,1.0
1397.306,5265.48,5265480.0,nan,10.2841,0.585,133.0474,0.0,nan,79.2442,1.3285,1.3152,1.3085,1397.306,0.585,nan,0.0969,0.2856,0.0502,0.0502,17275.1973,2.2984,1.3085,1.7121,226.0812,1.0,1.0,1.0,-1323.816,84.7,0.0502,2.2984,1.0
1397.4584,5182.8042,5182804.5,nan,10.4616,0.5788,135.4585,0.0,nan,78.1005,1.3002,1.2812,1.2735,1397.4585,0.5788,nan,0.0867,0.2854,0.0471,0.0471,17003.9512,2.3033,1.2735,1.6218,226.7985,1.0,1.0,1.0,-1323.9684,84.087,0.0471,2.3033,1.0
1397.6108,5248.3018,5248302.0,nan,10.5065,0.5473,133.5148,0.0,nan,77.1519,1.2789,1.2545,1.2472,1397.6108,0.5473,nan,0.1504,0.2914,0.0512,0.0512,17218.8379,2.299,1.2472,1.5556,227.1865,1.0,1.0,1.0,-1324.1209,78.734,0.0512,2.299,1.0
1397.7632,5425.6353,5425635.0,nan,10.2098,0.5083,129.7195,0.0,nan,77.276,1.3113,1.2813,1.2736,1397.7632,0.5083,nan,0.2769,0.2922,0.0562,0.0562,17800.6406,2.3091,1.2736,1.622,227.1991,1.0,1.0,1.0,-1324.2732,72.953,0.0562,2.3091,1.0
1397.9156,5777.7568,5777757.0,nan,9.6787,0.4608,123.933,0.0,nan,80.1683,1.4335,1.3954,1.3861,1397.9156,0.4608,nan,0.4926,0.2863,0.0602,0.0602,18955.8945,2.3493,1.3861,1.9212,226.72,1.0,1.0,1.0,-1324.4257,69.876,0.0602,2.3493,1.0
1398.068,6250.6567,6250657.0,nan,9.2293,0.423,117.1748,0.0,nan,86.1738,1.6076,1.5612,1.5506,1398.068,0.423,nan,0.7124,0.2734,0.0624,0.0624,20507.4043,2.403,1.5506,2.4043,225.7142,1.0,1.0,1.0,-1324.578,68.804,0.0624,2.403,1.0
1398.2204,6562.5366,6562536.5,nan,9.0607,0.4219,114.3478,0.0,nan,92.4873,1.7285,1.6808,1.6691,1398.2205,0.4219,nan,0.6101,0.2526,0.0582,0.0582,21530.6309,2.462,1.6691,2.786,224.4539,1.0,1.0,1.0,-1324.7305,70.886,0.0582,2.462,1.0
1398.3728,6542.9712,6542971.5,nan,9.1294,0.4555,115.7164,0.0,nan,95.8968,1.7305,1.6895,1.6775,1398.3728,0.4555,nan,0.273,0.237,0.0471,0.0471,21466.4414,2.484,1.6775,2.814,223.5016,1.0,1.0,1.0,-1324.8828,76.432,0.0471,2.484,1.0
1398.5252,6428.0298,6428030.0,nan,9.2838,0.4881,117.2906,0.0,nan,95.8687,1.6586,1.6252,1.6139,1398.5253,0.4881,nan,0.118,0.2336,0.0382,0.0382,21089.3379,2.4736,1.6139,2.6047,223.2712,1.0,1.0,1.0,-1325.0353,80.899,0.0382,2.4736,1.0
1398.6776,6389.1084,6389108.5,nan,9.3985,0.4926,117.6425,0.0,nan,93.4824,1.6098,1.5775,1.5665,1398.6776,0.4926,nan,0.1116,0.2372,0.0379,0.0379,20961.6426,2.466,1.5665,2.4539,223.581,1.0,1.0,1.0,-1325.1876,81.039,0.0379,2.466,1.0
1398.83,6395.9985,6395998.5,nan,9.4354,0.4705,117.501,0.0,nan,90.6028,1.6363,1.5946,1.5829,1398.8301,0.4705,nan,0.221,0.2478,0.0454,0.0454,20984.248,2.4657,1.5829,2.5055,223.8268,1.0,1.0,1.0,-1325.3401,77.276,0.0454,2.4657,1.0
1398.9824,6490.7349,6490734.5,nan,9.4222,0.44,116.18,0.0,nan,88.8046,1.7413,1.6779,1.6645,1398.9824,0.44,nan,0.483,0.2426,0.0555,0.0555,21295.0605,2.4741,1.6645,2.7707,223.5737,1.0,1.0,1.0,-1325.4924,72.253,0.0555,2.4741,1.0
1399.1348,6903.4307,6903430.5,nan,9.3723,0.4175,111.1292,0.0,nan,85.9765,1.9627,1.8571,1.8404,1399.1349,0.4175,nan,0.7592,0.2294,0.0614,0.0614,22649.0508,2.517,1.8404,3.3872,222.9188,1.0,1.0,1.0,-1325.6449,69.314,0.0614,2.517,1.0
1399.2872,7841.8701,7841870.0,nan,9.3278,0.4038,100.7897,0.0,nan,78.9603,2.476,2.2753,2.2493,1399.2872,0.4038,nan,0.9369,0.2067,0.0635,0.0635,25727.9199,2.5931,2.2493,5.0593,222.37,1.0,1.0,1.0,-1325.7972,68.271,0.0635,2.5931,1.0
1399.4396,8885.0166,8885017.0,nan,9.357,0.3967,90.0285,0.0,nan,69.1659,3.2792,2.8958,2.8517,1399.4397,0.3967,nan,0.9416,0.1882,0.0631,0.0631,29150.3164,2.6244,2.8517,8.1322,222.4366,1.0,1.0,1.0,-1325.9496,68.477,0.0631,2.6244,1.0
1399.592,8953.167,8953167.0,nan,9.4623,0.4086,86.8832,0.0,nan,61.9425,3.4827,3.0569,3.0079,1399.592,0.4086,nan,0.6655,0.1934,0.0587,0.0587,29373.9062,2.5521,3.0079,9.0474,223.239,1.0,1.0,1.0,-1326.1021,70.663,0.0587,2.5521,1.0
1399.7444,7849.9487,7849949.0,nan,9.629,0.4446,94.3791,0.0,nan,61.7247,2.6781,2.4334,2.4016,1399.7444,0.4446,nan,0.34,0.2188,0.0514,0.0514,25754.4258,2.4307,2.4016,5.7674,224.5065,1.0,1.0,1.0,-1326.2544,74.305,0.0514,2.4307,1.0
1399.8968,6500.3594,6500359.5,nan,9.8499,0.4762,109.909,0.0,nan,68.1193,1.7887,1.6875,1.6716,1399.8969,0.4762,nan,0.2179,0.2519,0.0479,0.0479,21326.6387,2.344,1.6716,2.7941,225.8653,1.0,1.0,1.0,-1326.4069,76.028,0.0479,2.344,1.0
1400.0492,5804.1982,5804198.5,nan,10.0174,0.4878,121.7252,0.0,nan,75.9809,1.3432,1.2903,1.2797,1400.0492,0.4878,nan,0.2124,0.2741,0.0488,0.0488,19042.6445,2.318,1.2797,1.6376,227.049,1.0,1.0,1.0,-1326.5592,75.621,0.0488,2.318,1.0
1400.2016,5901.8262,5901826.0,nan,10.0388,0.5049,120.1997,0.0,nan,80.992,1.2,1.16,1.1507,1400.2017,0.5049,nan,0.1664,0.2766,0.0465,0.0465,19362.9453,2.3274,1.1507,1.324,227.9196,1.0,1.0,1.0,-1326.7117,76.756,0.0465,2.3274,1.0
1400.354,6287.3525,6287352.5,nan,9.9581,0.5196,113.4256,0.0,nan,83.595,1.1935,1.1535,1.1444,1400.354,0.5196,nan,0.1198,0.2698,0.043,0.043,20627.7969,2.3397,1.1444,1.3098,228.424,1.0,1.0,1.0,-1326.864,78.5,0.043,2.3397,1.0
1400.5064,6610.2998,6610300.0,nan,9.8058,0.4934,108.2521,0.0,nan,85.3587,1.2591,1.2127,1.2031,1400.5065,0.4934,nan,0.2073,0.2721,0.0483,0.0483,21687.3359,2.3477,1.2031,1.4474,228.5134,1.0,1.0,1.0,-1327.0165,75.826,0.0483,2.3477,1.0
1400.6588,6800.7588,6800759.0,nan,9.5841,0.4433,106.046,0.0,nan,86.4762,1.3837,1.324,1.3133,1400.6588,0.4433,nan,0.5062,0.2742,0.0582,0.0582,22312.2012,2.3661,1.3133,1.7248,228.0828,1.0,1.0,1.0,-1327.1688,70.879,0.0582,2.3661,1.0
1400.8112,6749.064,6749064.0,nan,9.3481,0.4129,108.3671,0.0,nan,87.3774,1.5546,1.4795,1.4658,1400.8113,0.4129,nan,0.8293,0.2697,0.0644,0.0644,22142.5977,2.3995,1.4658,2.1487,227.0499,1.0,1.0,1.0,-1327.3213,67.815,0.0644,2.3995,1.0
1400.9636,6739.7212,6739721.0,nan,9.1611,0.4094,109.993,0.0,nan,88.4809,1.7178,1.6331,1.6168,1400.9636,0.4094,nan,3.7838,0.2476,0.1052,0.1052,22111.9473,2.4322,1.6168,2.6139,225.4931,1.0,1.0,1.0,-1327.4736,66.762,0.1052,2.4322,1.0
1401.116,6874.1328,6874132.5,nan,9.0445,0.4077,108.6959,0.0,nan,88.6076,1.8096,1.7267,1.7097,1401.1161,0.4077,nan,5.5656,0.2333,0.1187,0.1187,22552.9277,2.4514,1.7097,2.923,223.672,1.0,1.0,1.0,-1327.6261,67.129,0.1187,2.4514,1.0
1401.2684,6887.6362,6887636.0,nan,8.9972,0.394,108.6266,0.0,nan,87.3748,1.8307,1.7577,1.7407,1401.2684,0.394,nan,5.7805,0.2281,0.1174,0.1174,22597.2305,2.4547,1.7407,3.0301,221.8,1.0,1.0,1.0,-1327.7784,64.846,0.1174,2.4547,1.0
1401.4208,6758.0835,6758083.5,nan,8.9944,0.3848,110.1943,0.0,nan,85.667,1.8357,1.7701,1.7537,1401.4209,0.3848,nan,7.0707,0.2293,0.124,0.124,22172.1895,2.4432,1.7537,3.0756,219.847,1.0,1.0,1.0,-1327.9308,61.645,0.124,2.4432,1.0
1401.5732,6619.3013,6619301.5,nan,9.0219,0.3875,111.7063,0.0,nan,83.5467,1.8521,1.7881,1.7721,1401.5732,0.3875,nan,8.0516,0.2333,0.1307,0.1307,21716.8691,2.4259,1.7721,3.1404,217.7835,1.0,1.0,1.0,-1328.0833,60.162,0.1307,2.4259,1.0
1401.7256,6485.1099,6485110.0,nan,9.0555,0.3905,113.3926,0.0,nan,81.1433,1.8758,1.8078,1.7924,1401.7256,0.3905,nan,8.3292,0.2344,0.1334,0.1334,21276.6074,2.4126,1.7924,3.2128,215.9347,1.0,1.0,1.0,-1328.2356,59.333,0.1334,2.4126,1.0
1401.878,6432.4629,6432463.0,nan,9.0499,0.388,114.0222,0.0,nan,79.9426,1.9042,1.8274,1.8131,1401.8781,0.388,nan,8.705,0.2341,0.135,0.135,21103.8809,2.4063,1.8131,3.2874,214.7929,1.0,1.0,1.0,-1328.3881,58.171,0.135,2.4063,1.0
1402.0304,6427.6323,6427632.5,nan,8.9963,0.3885,114.1415,0.0,nan,80.0063,1.9308,1.8448,1.8314,1402.0304,0.3885,nan,8.2555,0.2323,0.1328,0.1328,21088.0332,2.407,1.8314,3.3541,214.5799,1.0,1.0,1.0,-1328.5404,58.454,0.1328,2.407,1.0
1402.1828,6464.5771,6464577.0,nan,8.9344,0.3978,113.6622,0.0,nan,80.171,1.9457,1.8527,1.8404,1402.1829,0.3978,nan,6.6384,0.2291,0.1255,0.1255,21209.2422,2.4107,1.8404,3.3869,215.1263,1.0,1.0,1.0,-1328.6929,61.011,0.1255,2.4107,1.0
1402.3352,6551.8994,6551899.5,nan,8.8955,0.4106,112.0832,0.0,nan,80.628,1.947,1.85,1.838,1402.3352,0.4106,nan,5.2644,0.227,0.1189,0.1189,21495.7344,2.4093,1.838,3.3781,216.0569,1.0,1.0,1.0,-1328.8452,63.759,0.1189,2.4093,1.0
1402.4876,6599.0781,6599078.0,nan,8.8826,0.4281,111.0352,0.0,nan,82.4114,1.9366,1.8386,1.8266,1402.4877,0.4281,nan,3.9605,0.2254,0.1119,0.1119,21650.5176,2.404,1.8266,3.3364,217.0266,1.0,1.0,1.0,-1328.9977,67.106,0.1119,2.404,1.0
1402.64,6614.2476,6614247.5,nan,8.8864,0.4567,110.4732,0.0,nan,85.3816,1.9166,1.8199,1.8066,1402.64,0.4567,nan,2.3563,0.2226,0.0998,0.0998,21700.2871,2.3973,1.8066,3.2636,217.8392,1.0,1.0,1.0,-1329.15,72.824,0.0998,2.3973,1.0
1402.7924,6601.1289,6601129.0,nan,8.9031,0.4869,110.2144,0.0,nan,87.8057,1.8969,1.8023,1.7862,1402.7925,0.4869,nan,1.3279,0.2202,0.0884,0.0884,21657.2461,2.3869,1.7862,3.1906,218.4347,1.0,1.0,1.0,-1329.3025,78.445,0.0884,2.3869,1.0
1402.9448,6483.604,6483604.0,nan,8.9261,0.4945,110.8583,0.0,nan,88.3914,1.8816,1.7896,1.7699,1402.9448,0.4945,nan,1.5279,0.2243,0.0953,0.0953,21271.666,2.3581,1.7699,3.1326,218.9003,1.0,1.0,1.0,-1329.4548,76.985,0.0953,2.3581,1.0
1403.0972,6321.2905,6321290.5,nan,8.9985,0.4887,112.2448,0.0,nan,86.9801,1.8212,1.737,1.7139,1403.0973,0.4887,nan,2.6702,0.235,0.1142,0.1142,20739.1426,2.3279,1.7139,2.9376,219.5607,1.0,1.0,1.0,-1329.6073,72.083,0.1142,2.3279,1.0
1403.2496,6320.6904,6320690.5,nan,9.2362,0.4982,112.2168,0.0,nan,83.3291,1.6737,1.6028,1.5782,1403.2496,0.4982,nan,3.2158,0.2468,0.1238,0.1238,20737.1738,2.3271,1.5782,2.4906,220.8355,1.0,1.0,1.0,-1329.7596,73.282,0.1238,2.3271,1.0
1403.402,6621.5708,6621571.0,nan,9.5836,0.5231,109.0308,0.0,nan,77.4405,1.533,1.4711,1.444,1403.4021,0.5231,nan,0.4192,0.2417,0.0656,0.0656,21724.3145,2.3686,1.444,2.0853,222.7385,1.0,1.0,1.0,-1329.912,79.295,0.0656,2.3686,1.0
1403.5544,7047.9346,7047934.5,nan,9.839,0.5346,105.3218,0.0,nan,70.6238,1.491,1.4303,1.3996,1403.5544,0.5346,nan,0.0801,0.2297,0.0378,0.0378,23123.1445,2.4354,1.3996,1.959,224.7408,1.0,1.0,1.0,-1330.0645,81.093,0.0378,2.4354,1.0
1403.7068,7504.3433,7504343.0,nan,9.9352,0.5288,101.6224,0.0,nan,64.4923,1.5081,1.4431,1.4084,1403.7068,0.5288,nan,0.1158,0.221,0.041,0.041,24620.5488,2.502,1.4084,1.9836,226.3642,1.0,1.0,1.0,-1330.2168,79.51,0.041,2.502,1.0
1403.8592,7717.5254,7717525.5,nan,9.9695,0.5268,100.8121,0.0,nan,60.2482,1.4901,1.4204,1.3817,1403.8593,0.5268,nan,0.1467,0.2158,0.0432,0.0432,25319.9648,2.5526,1.3817,1.9092,227.5673,1.0,1.0,1.0,-1330.3693,78.391,0.0432,2.5526,1.0
1404.0116,7221.2373,7221237.5,nan,10.0186,0.5284,108.0947,0.0,nan,59.1343,1.4058,1.3341,1.2955,1404.0116,0.5284,nan,0.1612,0.2207,0.0445,0.0445,23691.7246,2.561,1.2955,1.6782,228.478,1.0,1.0,1.0,-1330.5216,77.743,0.0445,2.561,1.0
1404.164,6462.5205,6462520.5,nan,10.0534,0.5258,119.2836,0.0,nan,61.5347,1.2991,1.2291,1.1938,1404.1641,0.5258,nan,0.1788,0.2352,0.0462,0.0462,21202.4961,2.5291,1.1938,1.4252,229.1323,1.0,1.0,1.0,-1330.6741,76.887,0.0462,2.5291,1.0
1404.3164,5860.1274,5860127.5,nan,10.0093,0.5138,129.7629,0.0,nan,66.0512,1.2452,1.1755,1.1415,1404.3164,0.5138,nan,0.2259,0.2492,0.0492,0.0492,19226.1406,2.4948,1.1415,1.3031,229.4863,1.0,1.0,1.0,-1330.8264,75.41,0.0492,2.4948,2.0
1404.4688,5469.5981,5469598.5,nan,9.9074,0.4925,137.5061,0.0,nan,71.0334,1.2662,1.1895,1.1535,1404.4689,0.4925,nan,0.3195,0.2592,0.0532,0.0532,17944.877,2.4675,1.1535,1.3306,229.5116,1.0,1.0,1.0,-1330.9789,73.401,0.0532,2.4675,2.0
1404.6212,5338.915,5338915.5,nan,9.8129,0.4737,138.8892,0.0,nan,75.6406,1.3274,1.24,1.2003,1404.6212,0.4737,nan,0.4004,0.2665,0.0558,0.0558,17516.127,2.4328,1.2003,1.4407,229.263,1.0,1.0,1.0,-1331.1312,72.077,0.0558,2.4328,2.0
1404.7736,5471.4004,5471400.5,nan,9.6587,0.471,133.9523,0.0,nan,79.7663,1.4232,1.3235,1.2791,1404.7737,0.471,nan,0.3573,0.2648,0.0541,0.0541,17950.7891,2.4046,1.2791,1.6362,228.7848,1.0,1.0,1.0,-1331.2837,72.946,0.0541,2.4046,2.0
1404.926,5781.3115,5781311.5,nan,9.3847,0.4678,126.9404,0.0,nan,83.3442,1.6061,1.484,1.4319,1404.926,0.4678,nan,0.3236,0.2535,0.0521,0.0521,18967.5566,2.4077,1.4319,2.0505,227.9973,1.0,1.0,1.0,-1331.436,73.923,0.0521,2.4077,2.0
1405.0784,6245.8789,6245879.0,nan,9.1023,0.4509,118.804,0.0,nan,86.9297,1.936,1.7734,1.7056,1405.0785,0.4509,nan,0.378,0.2382,0.0529,0.0529,20491.7285,2.4345,1.7056,2.9092,226.8021,1.0,1.0,1.0,-1331.5884,73.523,0.0529,2.4345,2.0
1405.2308,6925.6436,6925643.5,nan,8.9445,0.4349,109.823,0.0,nan,89.5418,2.3872,2.1702,2.0794,1405.2308,0.4349,nan,0.4562,0.2162,0.0541,0.0541,22721.9277,2.4954,2.0794,4.3239,225.3915,1.0,1.0,1.0,-1331.7408,72.963,0.0541,2.4954,2.0
1405.3832,7427.4263,7427426.5,nan,8.9705,0.4246,104.1854,0.0,nan,88.0771,2.681,2.4484,2.3474,1405.3832,0.4246,nan,0.5303,0.2028,0.0554,0.0554,24368.1973,2.5388,2.3474,5.5102,224.3621,1.0,1.0,1.0,-1331.8932,72.305,0.0554,2.5388,2.0
1405.5356,7380.2441,7380244.0,nan,9.2157,0.417,103.2887,0.0,nan,82.9577,2.4776,2.3118,2.2333,1405.5356,0.417,nan,0.6194,0.2168,0.058,0.058,24213.3984,2.501,2.2333,4.9875,224.2287,1.0,1.0,1.0,-1332.0457,70.975,0.058,2.501,2.0
1405.688,7093.0859,7093085.5,nan,9.5931,0.4299,105.0686,0.0,nan,80.6039,2.0034,1.9144,1.8682,1405.688,0.4299,nan,0.5414,0.2371,0.0573,0.0573,23271.2793,2.4451,1.8682,3.4902,224.8335,1.0,1.0,1.0,-1332.198,71.328,0.0573,2.4451,2.0
1405.8404,6717.7061,6717706.0,nan,9.8167,0.4774,108.7165,0.0,nan,84.2108,1.6956,1.6427,1.6127,1405.8405,0.4774,nan,0.2156,0.2405,0.0469,0.0469,22039.7188,2.3961,1.6127,2.6009,225.5522,1.0,1.0,1.0,-1332.3505,76.54,0.0469,2.3961,2.0
1405.9928,6248.1479,6248148.0,nan,9.7864,0.5383,114.8568,0.0,nan,89.2136,1.6216,1.5783,1.5553,1405.9928,0.5383,nan,0.0383,0.2283,0.0311,0.0311,20499.1738,2.3545,1.5553,2.4191,225.9665,1.0,1.0,1.0,-1332.5028,84.434,0.0311,2.3545,2.0
1406.1452,5900.5122,5900512.5,nan,9.7433,0.5679,120.2507,0.0,nan,91.2028,1.66,1.6146,1.595,1406.1453,0.5679,nan,0.0107,0.2197,0.0226,0.0226,19358.6367,2.3279,1.595,2.5439,226.0586,1.0,1.0,1.0,-1332.6553,88.708,0.0226,2.3279,2.0
1406.2976,5827.9502,5827950.0,nan,9.7884,0.5401,121.0361,0.0,nan,90.3558,1.7633,1.7076,1.6892,1406.2976,0.5401,nan,0.0264,0.2269,0.0283,0.0283,19120.5723,2.3143,1.6892,2.8536,225.9841,1.0,1.0,1.0,-1332.8076,85.839,0.0283,2.3143,2.0
1406.45,5882.9556,5882955.5,nan,9.8563,0.4944,118.8294,0.0,nan,87.5702,1.976,1.8979,1.8785,1406.4501,0.4944,nan,0.1285,0.2376,0.0431,0.0431,19301.0352,2.2935,1.8785,3.5288,225.866,1.0,1.0,1.0,-1332.9601,78.458,0.0431,2.2935,2.0
1406.6024,5965.3052,5965305.5,nan,10.0386,0.4847,114.6935,0.0,nan,82.9778,2.185,2.0825,2.0612,1406.6024,0.4847,nan,0.2499,0.2416,0.0538,0.0538,19571.2109,2.2447,2.0612,4.2484,225.7245,1.0,1.0,1.0,-1333.1124,73.079,0.0538,2.2447,2.0
1406.7548,5923.5864,5923586.5,nan,10.3636,0.5023,112.1721,0.0,nan,78.112,2.1204,2.0204,2.0011,1406.7549,0.5023,nan,0.7518,0.274,0.0835,0.0835,19434.3379,2.18,2.0011,4.0045,225.499,1.0,1.0,1.0,-1333.2649,69.649,0.0835,2.18,2.0
1406.9072,5725.1758,5725176.0,nan,10.4504,0.505,114.2808,0.0,nan,75.9469,1.8554,1.7766,1.7619,1406.9072,0.505,nan,1.1827,0.2994,0.0985,0.0985,18783.3848,2.1466,1.7619,3.1044,225.063,1.0,1.0,1.0,-1333.4172,67.779,0.0985,2.1466,2.0
1407.0596,5693.6172,5693617.5,nan,10.0114,0.4803,116.9892,0.0,nan,78.0163,1.7036,1.636,1.6243,1407.0597,0.4803,nan,0.6863,0.2817,0.0754,0.0754,18679.8477,2.1853,1.6243,2.6384,224.1382,1.0,1.0,1.0,-1333.5696,67.875,0.0754,2.1853,2.0
1407.212,5873.9219,5873921.5,nan,9.3334,0.4463,117.5203,0.0,nan,81.7159,1.7747,1.6993,1.6863,1407.212,0.4463,nan,0.5598,0.2677,0.0633,0.0633,19271.3965,2.2648,1.6863,2.8437,222.3941,1.0,1.0,1.0,-1333.722,68.35,0.0633,2.2648,2.0
