DEPTH,ACOUSTICIMPEDANCE1,AI,AVG_PIGN,CALI,NPHI,DT,DT4P,FACIES,FLD1,GR,M2R2,LLS,LLD,DEPTH_1,NPHI_1,PEF,PERF_INT,PERMEABILITY,PIGN,PIGN_MODELLING,PIMP,RHOB,LLD_1,RT_MODELLING,RT_POWER,SP,SPDH,SUWI,SUWI_MODELLING,TDVSS,TEMP,VCL,WATER_VOL,RHOB_1,ZLT
1418.0812,6251.4487,6251449.0,nan,9.5783,0.421,114.9342,114.9342,0.0,nan,106.4152,1.8533,1.8126,1.8746,1418.0812,0.421,5.7238,nan,1.7291,0.0852,0.0852,20510.002,2.3573,1.6347,1.6347,2.6721,-56.4834,312.1423,1.0,1.0,-1279.0072,153.7741,47.598,0.0852,2.3573,2.0
1418.2336,6428.0576,6428057.5,nan,9.5895,0.4226,112.8528,112.8528,0.0,nan,107.1446,1.9038,1.8728,1.9391,1418.2335,0.4226,5.7599,nan,1.7647,0.0856,0.0856,21089.4277,2.38,1.6908,1.6908,2.8586,-55.762,313.134,1.0,1.0,-1279.1456,153.7818,47.43,0.0856,2.38,2.0
1418.386,6237.0088,6237009.0,nan,9.5936,0.459,116.3682,116.3682,0.0,nan,110.4406,2.0473,2.024,2.1007,1418.386,0.459,5.7926,nan,1.1613,0.0804,0.0804,20462.627,2.3812,1.8314,1.8314,3.3542,-55.791,313.3004,1.0,1.0,-1279.2839,153.7895,50.682,0.0804,2.3812,2.0
1418.5384,6064.8325,6064832.5,nan,9.6009,0.5221,118.1843,118.1843,0.0,nan,114.5277,2.096,2.0854,2.1653,1418.5383,0.5221,5.8238,nan,0.3711,0.0648,0.0648,19897.7441,2.3516,1.888,1.888,3.5645,-56.3831,312.6153,1.0,1.0,-1279.4224,153.7972,60.207,0.0648,2.3516,2.0
1418.6908,5899.3687,5899369.0,nan,9.6221,0.5678,120.0524,120.0524,0.0,nan,116.2031,1.9062,1.9114,1.9778,1418.6908,0.5678,5.8317,nan,0.0682,0.0426,0.0426,19354.8848,2.3236,1.7251,1.7251,2.9758,-57.0335,311.6904,1.0,1.0,-1279.5608,153.805,73.698,0.0426,2.3236,2.0
1418.8432,5567.6455,5567645.5,nan,9.6747,0.5674,126.3457,126.3457,0.0,nan,116.3081,1.5419,1.5538,1.5975,1418.8431,0.5674,5.7323,nan,0.0483,0.0377,0.0377,18266.5527,2.3079,1.3939,1.3939,1.9429,-57.503,311.0203,1.0,1.0,-1279.6992,153.8127,76.687,0.0377,2.3079,2.0
1418.9956,5355.6338,5355634.0,nan,9.7641,0.5311,131.3074,131.3074,0.0,nan,117.2257,1.263,1.276,1.3104,1418.9956,0.5311,5.496,nan,0.1296,0.0464,0.0464,17570.9766,2.3072,1.1433,1.1433,1.3072,-57.7824,310.4042,1.0,1.0,-1279.8376,153.8204,71.297,0.0464,2.3072,2.0
1419.148,5527.147,5527147.0,nan,9.8383,0.4999,128.7493,128.7493,0.0,nan,117.4794,1.1576,1.1666,1.1963,1419.1479,0.4999,5.2091,nan,0.2787,0.0544,0.0544,18133.6836,2.3347,1.0434,1.0434,1.0887,-58.0021,309.6312,1.0,1.0,-1279.976,153.8281,66.425,0.0544,2.3347,2.0
1419.3004,5772.8047,5772804.5,nan,9.8154,0.4996,125.3086,125.3086,0.0,nan,115.0523,1.1759,1.1754,1.2042,1419.3003,0.4996,5.0767,nan,0.4215,0.0615,0.0615,18939.6484,2.3733,1.05,1.05,1.1026,-58.4444,308.9156,1.0,1.0,-1280.1144,153.8358,62.342,0.0615,2.3733,2.0
1419.4528,5805.2358,5805236.0,nan,9.7116,0.5181,125.7846,125.7846,0.0,nan,112.1925,1.3018,1.2872,1.316,1419.4528,0.5181,5.2307,nan,0.3427,0.0597,0.0597,19046.0488,2.3957,1.1473,1.1473,1.3163,-59.0502,308.3271,1.0,1.0,-1280.2528,153.8435,63.52,0.0597,2.3957,2.0
1419.6052,5702.2505,5702250.5,nan,9.6236,0.512,128.8688,128.8688,0.0,nan,110.7544,1.5325,1.4946,1.5331,1419.6051,0.512,5.5352,nan,0.3921,0.0615,0.0615,18708.1699,2.4109,1.3364,1.3364,1.7859,-59.505,307.7638,1.0,1.0,-1280.3912,153.8512,62.43,0.0615,2.4109,2.0
1419.7576,5712.0977,5712097.5,nan,9.6008,0.4759,128.5613,128.5613,0.0,nan,110.0742,1.7854,1.7216,1.7743,1419.7576,0.4759,5.6822,nan,0.9725,0.0771,0.0771,18740.4785,2.4093,1.5467,1.5467,2.3921,-59.7559,307.2405,1.0,1.0,-1280.5295,153.8589,52.828,0.0771,2.4093,2.0
1419.91,5825.2363,5825236.5,nan,9.6071,0.4614,125.3789,125.3789,0.0,nan,110.3252,1.7997,1.7343,1.789,1419.9099,0.4614,5.6343,nan,0.9925,0.0757,0.0757,19111.668,2.3962,1.56,1.56,2.4335,-59.901,306.9123,1.0,1.0,-1280.668,153.8667,53.627,0.0757,2.3962,2.0
1420.0624,5787.0664,5787066.5,nan,9.6017,0.4823,125.8372,125.8372,0.0,nan,111.8782,1.5684,1.527,1.5701,1420.0624,0.4823,5.5978,nan,0.8016,0.0735,0.0735,18986.4375,2.3892,1.3696,1.3696,1.8759,-59.8216,306.8739,1.0,1.0,-1280.8064,153.8744,55.002,0.0735,2.3892,2.0
1420.2148,5922.041,5922041.0,nan,9.5858,0.4879,123.3345,123.3345,0.0,nan,113.6092,1.4689,1.4424,1.4821,1420.2147,0.4879,5.5922,nan,0.8703,0.0761,0.0761,19429.2695,2.3963,1.2926,1.2926,1.6708,-59.6789,306.9296,1.0,1.0,-1280.9448,153.8821,53.435,0.0761,2.3963,2.0
1420.3672,6125.769,6125769.0,nan,9.5775,0.4533,119.6408,119.6408,0.0,nan,115.4071,1.5983,1.576,1.625,1420.3672,0.4533,5.5734,nan,0.9829,0.0737,0.0737,20097.666,2.4045,1.4167,1.4167,2.007,-59.7736,306.8221,1.0,1.0,-1281.0833,153.8898,51.99,0.0737,2.4045,2.0
1420.5196,6180.5137,6180513.5,nan,9.5852,0.4243,118.2753,118.2753,0.0,nan,118.5609,1.8045,1.7799,1.8438,1420.5195,0.4243,5.5791,nan,0.623,0.0603,0.0603,20277.2754,2.3983,1.6073,1.6073,2.5834,-59.9231,306.6271,1.0,1.0,-1281.2216,153.8975,54.444,0.0603,2.3983,2.0
1420.672,6150.0273,6150027.5,nan,9.5984,0.4243,117.7712,117.7712,0.0,nan,122.1007,1.8689,1.8425,1.9123,1420.672,0.4243,5.6743,nan,0.5364,0.0578,0.0578,20177.2559,2.3763,1.6674,1.6674,2.7801,-59.8904,306.5788,1.0,1.0,-1281.36,153.9052,57.662,0.0578,2.3763,2.0
1420.8244,6002.334,6002334.0,nan,9.6284,0.45,119.3387,119.3387,0.0,nan,122.4283,1.8271,1.8022,1.8701,1420.8243,0.45,5.8137,nan,0.5686,0.0625,0.0625,19692.6973,2.3501,1.6308,1.6308,2.6596,-59.7075,306.6813,1.0,1.0,-1281.4984,153.9129,61.091,0.0625,2.3501,2.0
1420.9768,5736.502,5736502.0,nan,9.7105,0.4764,123.9018,123.9018,0.0,nan,119.6036,1.726,1.7055,1.7673,1420.9767,0.4764,5.8253,nan,0.3314,0.0555,0.0555,18820.5449,2.3319,1.5413,1.5413,2.3757,-59.5044,306.819,1.0,1.0,-1281.6368,153.9207,65.458,0.0555,2.3319,2.0
1421.1292,5530.8042,5530804.0,nan,9.808,0.4883,128.2123,128.2123,0.0,nan,117.1578,1.5412,1.5263,1.5764,1421.1292,0.4883,5.8408,nan,0.2911,0.0545,0.0545,18145.6836,2.3265,1.375,1.375,1.8908,-59.5458,306.8748,1.0,1.0,-1281.7751,153.9284,66.172,0.0545,2.3265,2.0
1421.2816,5504.4575,5504457.5,nan,9.8109,0.5021,129.2634,129.2634,0.0,nan,115.9284,1.4125,1.3985,1.4409,1421.2815,0.5021,5.8375,nan,0.2459,0.0529,0.0529,18059.2422,2.3344,1.2568,1.2568,1.5795,-59.9308,306.7053,1.0,1.0,-1281.9136,153.9361,67.269,0.0529,2.3344,2.0
1421.434,5453.6792,5453679.0,nan,9.7032,0.5197,130.9141,130.9141,0.0,nan,115.4606,1.4682,1.4479,1.4929,1421.434,0.5197,5.7912,nan,0.1763,0.0494,0.0494,17892.6484,2.3424,1.3017,1.3017,1.6944,-60.4353,306.3126,1.0,1.0,-1282.052,153.9438,69.511,0.0494,2.3424,2.0
1421.5864,5338.5674,5338567.5,nan,9.6014,0.5157,133.3258,133.3258,0.0,nan,116.2704,1.6755,1.6386,1.6954,1421.5863,0.5157,5.7647,nan,0.1674,0.0485,0.0485,17514.9863,2.3352,1.4779,1.4779,2.1843,-60.811,305.8982,1.0,1.0,-1282.1904,153.9515,70.007,0.0485,2.3352,2.0
1421.7388,5323.0063,5323006.5,nan,9.5765,0.5039,133.1086,133.1086,0.0,nan,116.1392,1.7072,1.6584,1.7157,1421.7388,0.5039,5.7317,nan,0.1948,0.0498,0.0498,17463.9316,2.3246,1.4961,1.4961,2.2382,-61.0053,305.6497,1.0,1.0,-1282.3289,153.9592,69.182,0.0498,2.3246,2.0
1421.8912,5400.7432,5400743.0,nan,9.5737,0.5159,131.6668,131.6668,0.0,nan,112.9238,1.4757,1.4336,1.4755,1421.8911,0.5159,5.7054,nan,0.2585,0.0558,0.0558,17718.9746,2.333,1.2872,1.2872,1.6568,-60.9478,305.5851,1.0,1.0,-1282.4672,153.9669,65.74,0.0558,2.333,2.0
1422.0436,5453.3594,5453359.0,nan,9.5012,0.5377,130.6926,130.6926,0.0,nan,111.8341,1.3336,1.2983,1.3323,1422.0436,0.5377,5.6733,nan,0.1364,0.0474,0.0474,17891.5977,2.3383,1.1621,1.1621,1.3505,-60.7918,305.5938,1.0,1.0,-1282.6056,153.9747,70.889,0.0474,2.3383,2.0
1422.196,5437.6245,5437624.5,nan,9.3774,0.5391,131.6033,131.6033,0.0,nan,116.4695,1.4018,1.3635,1.4007,1422.1959,0.5391,5.5731,nan,0.1546,0.0496,0.0496,17839.9766,2.3478,1.2213,1.2213,1.4915,-60.8176,305.5328,1.0,1.0,-1282.744,153.9824,69.516,0.0496,2.3478,2.0
1422.3484,5558.498,5558498.0,nan,9.2901,0.5152,129.3282,129.3282,0.0,nan,122.521,1.5911,1.546,1.5938,1422.3484,0.5152,5.3852,nan,0.2619,0.0555,0.0555,18236.541,2.3585,1.3894,1.3894,1.9303,-60.976,305.4067,1.0,1.0,-1282.8824,153.9901,65.822,0.0555,2.3585,2.0
1422.5008,5759.6865,5759686.5,nan,9.2695,0.4844,125.1865,125.1865,0.0,nan,125.636,1.6796,1.6365,1.6902,1422.5007,0.4844,5.178,nan,0.2237,0.0489,0.0489,18896.6094,2.3656,1.4736,1.4736,2.1716,-60.9932,305.3597,1.0,1.0,-1283.0209,153.9978,66.487,0.0489,2.3656,2.0
1422.6532,5792.0625,5792062.5,nan,9.2743,0.473,124.6393,124.6393,0.0,nan,125.641,1.6625,1.6306,1.6836,1422.6532,0.473,5.0417,nan,0.1351,0.0402,0.0402,19002.8281,2.3685,1.4681,1.4681,2.1553,-60.912,305.5681,1.0,1.0,-1283.1592,154.0055,67.667,0.0402,2.3685,2.0
1422.8056,5901.4517,5901451.5,nan,9.2787,0.4712,122.1534,122.1534,0.0,nan,124.4777,1.6984,1.6804,1.7364,1422.8055,0.4712,5.0332,nan,0.1054,0.037,0.037,19361.7168,2.3651,1.514,1.514,2.2923,-60.8476,306.0743,1.0,1.0,-1283.2976,154.0132,69.319,0.037,2.3651,2.0
1422.958,5726.0493,5726049.5,nan,9.2812,0.4413,126.2785,126.2785,0.0,nan,123.0744,1.798,1.7958,1.8581,1422.9579,0.4413,5.2797,nan,0.1748,0.0412,0.0412,18786.252,2.3723,1.62,1.62,2.6244,-60.4722,306.8141,1.0,1.0,-1283.436,154.0209,66.396,0.0412,2.3723,2.0
1423.1104,5671.6738,5671674.0,nan,9.2765,0.3993,130.3267,130.3267,0.0,nan,120.0365,1.8041,1.8152,1.8763,1423.1104,0.3993,5.837,nan,0.2136,0.0401,0.0401,18607.8535,2.4251,1.6361,1.6361,2.6768,-59.4583,307.9377,1.0,1.0,-1283.5745,154.0287,61.756,0.0401,2.4251,2.0
1423.2628,5758.6294,5758629.0,nan,9.2578,0.3839,133.1118,133.1118,0.0,nan,113.2402,1.7639,1.7759,1.8314,1423.2627,0.3839,6.3789,nan,0.0442,0.0225,0.0225,18893.1406,2.5149,1.5971,1.5971,2.5507,-58.0002,309.567,1.0,1.0,-1283.7128,154.0364,62.094,0.0225,2.5149,2.0
1423.4152,5763.7192,5763719.0,nan,9.246,0.3925,134.3005,134.3005,0.0,nan,104.135,1.9978,2.0066,2.075,1423.4152,0.3925,6.4111,nan,0.0442,0.0228,0.0228,18909.8398,2.5396,1.8089,1.8089,3.272,-56.7407,311.2341,1.0,1.0,-1283.8512,154.0441,62.77,0.0228,2.5396,2.0
1423.5676,5549.2988,5549299.0,nan,9.2889,0.4078,135.1286,135.1286,0.0,nan,97.0894,2.4915,2.4749,2.5789,1423.5675,0.4078,6.1676,nan,0.3574,0.0485,0.0485,18206.3613,2.4602,2.2477,2.2477,5.0521,-56.2548,312.2787,1.0,1.0,-1283.9896,154.0518,61.339,0.0485,2.4602,2.0
1423.72,5349.937,5349937.0,nan,9.3818,0.4382,136.0222,136.0222,0.0,nan,96.7142,2.3313,2.2957,2.3889,1423.72,0.4382,6.0513,nan,0.551,0.0604,0.0604,17552.2852,2.3875,2.0835,2.0835,4.3411,-56.6566,312.2758,1.0,1.0,-1284.1281,154.0595,63.132,0.0604,2.3875,2.0
1423.8724,5276.3721,5276372.0,nan,9.4614,0.4824,135.5329,135.5329,0.0,nan,102.942,1.7068,1.6783,1.7305,1423.8723,0.4824,5.9979,nan,0.2253,0.0492,0.0492,17310.9316,2.3462,1.5105,1.5105,2.2815,-57.649,311.1804,1.0,1.0,-1284.2665,154.0672,69.84,0.0492,2.3462,2.0
1424.0248,5322.9995,5322999.5,nan,9.4891,0.5016,134.1223,134.1223,0.0,nan,109.0417,1.3908,1.3668,1.4029,1424.0248,0.5016,5.864,nan,0.1581,0.0454,0.0454,17463.9102,2.3423,1.2241,1.2241,1.4983,-58.8176,309.5638,1.0,1.0,-1284.4048,154.0749,72.045,0.0454,2.3423,2.0
1424.1772,5409.5142,5409514.5,nan,9.4761,0.4913,132.9014,132.9014,0.0,nan,111.9485,1.3182,1.2925,1.3257,1424.1771,0.4913,5.6061,nan,0.376,0.0586,0.0586,17747.75,2.3587,1.1562,1.1562,1.3368,-59.793,308.1342,1.0,1.0,-1284.5432,154.0826,63.999,0.0586,2.3587,2.0
1424.3296,5533.3872,5533387.0,nan,9.4468,0.4919,131.0113,131.0113,0.0,nan,114.4417,1.361,1.3282,1.3637,1424.3296,0.4919,5.3031,nan,0.5067,0.0644,0.0644,18154.1562,2.3784,1.1891,1.1891,1.4139,-60.4714,307.0229,1.0,1.0,-1284.6816,154.0904,60.563,0.0644,2.3784,2.0
1424.482,5749.1167,5749117.0,nan,9.4181,0.5039,126.9594,126.9594,0.0,nan,118.1371,1.4712,1.426,1.4673,1424.4819,0.5039,5.1221,nan,0.4791,0.0648,0.0648,18861.9316,2.3947,1.2793,1.2793,1.6365,-60.883,306.2121,1.0,1.0,-1284.8201,154.0981,59.997,0.0648,2.3947,2.0
1424.6344,5935.814,5935814.0,nan,9.3953,0.5132,123.6646,123.6646,0.0,nan,120.8249,1.6347,1.5721,1.6226,1424.6344,0.5132,5.0556,nan,0.2166,0.0508,0.0508,19474.4551,2.4083,1.4146,1.4146,2.001,-61.0827,305.8285,1.0,1.0,-1284.9584,154.1058,62.376,0.0508,2.4083,2.0
1424.7868,6110.5908,6110591.0,nan,9.3798,0.5166,120.7161,120.7161,0.0,nan,120.6695,1.8,1.7203,1.7801,1424.7867,0.5166,5.0247,nan,0.176,0.0478,0.0478,20047.8711,2.4201,1.5519,1.5519,2.4084,-61.1578,305.7953,1.0,1.0,-1285.0968,154.1135,61.458,0.0478,2.4201,2.0
1424.9392,6320.2139,6320214.0,nan,9.3717,0.5002,117.0016,117.0016,0.0,nan,117.3723,1.8893,1.8021,1.866,1424.9391,0.5002,5.0161,nan,0.3012,0.055,0.055,20735.6094,2.4261,1.627,1.627,2.647,-61.1764,305.972,1.0,1.0,-1285.2352,154.1212,57.298,0.055,2.4261,2.0
1425.0916,6383.7759,6383775.5,nan,9.3654,0.469,115.7698,115.7698,0.0,nan,112.7592,1.9024,1.8181,1.8809,1425.0916,0.469,5.1033,nan,0.6403,0.066,0.066,20944.1465,2.4247,1.6401,1.6401,2.69,-61.0744,306.2248,1.0,1.0,-1285.3737,154.1289,52.192,0.066,2.4247,2.0
1425.244,6385.0864,6385086.5,nan,9.3609,0.4556,115.5026,115.5026,0.0,nan,110.1319,1.9407,1.8574,1.9207,1425.2439,0.4556,5.2977,nan,1.0107,0.0749,0.0749,20948.4453,2.4196,1.6748,1.6748,2.8048,-60.778,306.3913,1.0,1.0,-1285.5121,154.1366,49.319,0.0749,2.4196,2.0
1425.3964,6325.2339,6325234.0,nan,9.357,0.4703,116.186,116.186,0.0,nan,111.2692,2.0532,1.9619,2.0306,1425.3964,0.4703,5.4862,nan,1.0247,0.078,0.078,20752.0801,2.4111,1.7704,1.7704,3.1345,-60.2598,306.445,1.0,1.0,-1285.6504,154.1443,50.319,0.078,2.4111,2.0
1425.5488,6203.064,6203063.5,nan,9.3552,0.4927,117.9632,117.9632,0.0,nan,114.865,2.1428,2.041,2.1143,1425.5487,0.4927,5.6123,nan,0.8045,0.0761,0.0761,20351.2598,2.4007,1.8435,1.8435,3.3984,-59.7707,306.4624,1.0,1.0,-1285.7888,154.1521,53.406,0.0761,2.4007,2.0
1425.7012,6140.939,6140939.0,nan,9.3566,0.4992,118.8091,118.8091,0.0,nan,116.2465,2.1173,2.0138,2.0853,1425.7012,0.4992,5.724,nan,0.6581,0.0725,0.0725,20147.4375,2.3937,1.8184,1.8184,3.3068,-59.6329,306.4503,1.0,1.0,-1285.9272,154.1598,55.574,0.0725,2.3937,2.0
1425.8536,6057.8892,6057889.0,nan,9.363,0.4955,120.2518,120.2518,0.0,nan,113.8782,2.0199,1.9224,1.9884,1425.8535,0.4955,5.8305,nan,0.6801,0.0725,0.0725,19874.9648,2.39,1.7341,1.7341,3.0071,-59.7461,306.3804,1.0,1.0,-1286.0657,154.1675,55.525,0.0725,2.39,2.0
1426.006,5950.7671,5950767.0,nan,9.3669,0.4851,122.2423,122.2423,0.0,nan,111.1795,1.9181,1.8289,1.8898,1426.006,0.4851,5.8705,nan,0.8104,0.0749,0.0749,19523.5137,2.3866,1.6481,1.6481,2.7163,-59.7731,306.2624,1.0,1.0,-1286.204,154.1752,54.103,0.0749,2.3866,2.0
1426.1584,5908.3369,5908337.0,nan,9.3652,0.4645,123.115,123.115,0.0,nan,110.9715,1.8178,1.7379,1.7939,1426.1583,0.4645,5.8434,nan,0.9553,0.0755,0.0755,19384.3086,2.3865,1.5645,1.5645,2.4476,-59.6499,306.1435,1.0,1.0,-1286.3424,154.1829,53.701,0.0755,2.3865,2.0
1426.3108,5919.7158,5919715.5,nan,9.365,0.46,123.2131,123.2131,0.0,nan,111.0699,1.7601,1.6856,1.739,1426.3108,0.46,5.7722,nan,1.1848,0.08,0.08,19421.6387,2.393,1.5165,1.5165,2.2999,-59.5836,306.0231,1.0,1.0,-1286.4808,154.1906,50.953,0.08,2.393,2.0
1426.4632,6055.1333,6055133.0,nan,9.3743,0.4798,120.9055,120.9055,0.0,nan,110.6366,1.8137,1.7338,1.7905,1426.4631,0.4798,5.7087,nan,1.1172,0.0817,0.0817,19865.9219,2.4019,1.5612,1.5612,2.4373,-59.7049,305.8829,1.0,1.0,-1286.6193,154.1983,50.07,0.0817,2.4019,2.0
1426.6156,6189.8896,6189889.5,nan,9.3882,0.4887,118.5442,118.5442,0.0,nan,111.991,2.012,1.9109,1.9795,1426.6156,0.4887,5.6195,nan,1.0283,0.0813,0.0813,20308.0371,2.4074,1.7257,1.7257,2.978,-59.8589,305.9001,1.0,1.0,-1286.7576,154.2061,50.266,0.0813,2.4074,2.0
1426.768,6327.293,6327293.0,nan,9.3949,0.4766,116.0084,116.0084,0.0,nan,113.6378,2.2798,2.1461,2.2316,1426.7679,0.4766,5.4513,nan,0.6887,0.0697,0.0697,20758.8359,2.4082,1.9454,1.9454,3.7845,-59.8888,306.2773,1.0,1.0,-1286.8959,154.2138,51.859,0.0697,2.4082,2.0
1426.9204,6408.4741,6408474.0,nan,9.3894,0.4755,114.3486,114.3486,0.0,nan,111.6241,2.3913,2.2411,2.3325,1426.9203,0.4755,5.333,nan,0.8877,0.076,0.076,21025.1777,2.4042,2.0337,2.0337,4.136,-59.6836,307.0353,1.0,1.0,-1287.0341,154.2215,50.144,0.076,2.4042,2.0
1427.0728,6478.8799,6478880.0,nan,9.3774,0.4719,112.7249,112.7249,0.0,nan,107.0768,2.3049,2.1654,2.2485,1427.0728,0.4719,5.3109,nan,1.3468,0.0867,0.0867,21256.168,2.3961,1.9609,1.9609,3.8451,-59.1305,307.9262,1.0,1.0,-1287.1724,154.2292,47.183,0.0867,2.3961,2.0
1427.2252,6485.9282,6485928.5,nan,9.3685,0.4453,112.1372,112.1372,0.0,nan,103.9971,2.2045,2.0804,2.1551,1427.2251,0.4453,5.303,nan,1.7178,0.0889,0.0889,21279.293,2.3862,1.8795,1.8795,3.5324,-58.367,308.7535,1.0,1.0,-1287.3107,154.2369,45.728,0.0889,2.3862,2.0
1427.3776,6428.0996,6428099.5,nan,9.3661,0.4196,112.5343,112.5343,0.0,nan,103.5679,2.1922,2.0749,2.1472,1427.3776,0.4196,5.2976,nan,1.9283,0.0883,0.0883,21089.5664,2.3733,1.8724,1.8724,3.5058,-57.7189,309.4463,1.0,1.0,-1287.449,154.2446,45.992,0.0883,2.3733,2.0
1427.53,6330.1738,6330173.5,nan,9.3703,0.4183,113.4759,113.4759,0.0,nan,104.5135,2.2391,2.1224,2.1965,1427.5299,0.4183,5.3055,nan,1.6481,0.0841,0.0841,20768.2871,2.3567,1.9152,1.9152,3.6681,-57.1616,310.0945,1.0,1.0,-1287.5872,154.2523,48.433,0.0841,2.3567,2.0
1427.6824,6247.7319,6247732.0,nan,9.377,0.4392,114.1976,114.1976,0.0,nan,105.5316,2.2929,2.1743,2.251,1427.6824,0.4392,5.3017,nan,1.1589,0.0785,0.0785,20497.8086,2.3408,1.9627,1.9627,3.8524,-56.5463,310.8176,1.0,1.0,-1287.7255,154.2601,51.876,0.0785,2.3408,2.0
1427.8348,6202.6035,6202603.5,nan,9.3791,0.4622,114.4191,114.4191,0.0,nan,104.5775,2.3157,2.1961,2.2742,1427.8347,0.4622,5.31,nan,0.8333,0.0742,0.0742,20349.748,2.3284,1.983,1.983,3.9325,-55.8952,311.5259,1.0,1.0,-1287.8638,154.2678,54.547,0.0742,2.3284,2.0
1427.9872,6148.7632,6148763.0,nan,9.3744,0.472,115.0145,115.0145,0.0,nan,101.9324,2.3057,2.1868,2.2648,1427.9872,0.472,5.4275,nan,0.5548,0.0665,0.0665,20173.1074,2.3202,1.9749,1.9749,3.9003,-55.2626,311.9909,1.0,1.0,-1288.002,154.2755,59.32,0.0665,2.3202,2.0
1428.1396,6130.0796,6130079.5,nan,9.3699,0.4677,115.3302,115.3302,0.0,nan,98.0464,2.2782,2.1614,2.2394,1428.1395,0.4677,5.5462,nan,0.5714,0.0664,0.0664,20111.8105,2.3195,1.9528,1.9528,3.8135,-54.9051,312.1555,1.0,1.0,-1288.1403,154.2832,59.41,0.0664,2.3195,2.0
1428.292,6151.6084,6151608.5,nan,9.3674,0.4632,115.2338,115.2338,0.0,nan,93.7999,2.2546,2.1405,2.2196,1428.292,0.4632,5.464,nan,0.6037,0.0668,0.0668,20182.4414,2.3257,1.9355,1.9355,3.7463,-54.9999,312.1393,1.0,1.0,-1288.2786,154.2909,59.331,0.0668,2.3257,2.0
1428.4444,6066.8057,6066805.5,nan,9.3663,0.4628,117.1159,117.1159,0.0,nan,91.5668,2.2596,2.1481,2.2314,1428.4443,0.4628,5.2439,nan,0.6098,0.0668,0.0668,19904.2168,2.3311,1.9457,1.9457,3.7859,-55.4013,311.9039,1.0,1.0,-1288.4167,154.2986,59.408,0.0668,2.3311,2.0
1428.5968,6032.8174,6032817.0,nan,9.3648,0.476,117.5585,117.5585,0.0,nan,93.1282,2.288,2.1805,2.271,1428.5968,0.476,5.0966,nan,0.5056,0.0649,0.0649,19792.707,2.3268,1.9802,1.9802,3.9213,-55.991,311.2936,1.0,1.0,-1288.5551,154.3063,60.602,0.0649,2.3268,2.0
1428.7492,6103.2373,6103237.5,nan,9.3694,0.4865,115.2831,115.2831,0.0,nan,97.8772,2.3051,2.2086,2.3074,1428.7491,0.4865,5.1003,nan,0.332,0.0583,0.0583,20023.7441,2.3084,2.012,2.012,4.048,-56.7145,310.4014,1.0,1.0,-1288.6934,154.3141,64.467,0.0583,2.3084,2.0
1428.9016,5818.2314,5818231.5,nan,9.3782,0.4784,119.2434,119.2434,0.0,nan,103.4352,2.2791,2.2023,2.307,1428.9015,0.4784,5.1561,nan,0.3101,0.0566,0.0566,19088.6855,2.2762,2.0117,2.0117,4.0469,-57.392,309.6626,1.0,1.0,-1288.8315,154.3218,65.242,0.0566,2.2762,2.0
1429.054,5568.6201,5568620.0,nan,9.3829,0.4787,122.4319,122.4319,0.0,nan,107.1647,2.1989,2.1479,2.2542,1429.054,0.4787,5.1981,nan,0.2503,0.0536,0.0536,18269.752,2.2368,1.9658,1.9658,3.8643,-57.9821,309.1752,1.0,1.0,-1288.9698,154.3295,67.033,0.0536,2.2368,2.0
1429.2064,5404.126,5404126.0,nan,9.3794,0.5007,124.3142,124.3142,0.0,nan,107.5485,2.0999,2.0738,2.1802,1429.2063,0.5007,5.2312,nan,0.127,0.0458,0.0458,17730.0723,2.2041,1.9013,1.9013,3.6149,-58.6564,308.5783,1.0,1.0,-1289.1082,154.3372,71.782,0.0458,2.2041,2.0
1429.3588,5284.1655,5284165.5,nan,9.3739,0.516,126.5134,126.5134,0.0,nan,106.1297,2.0577,2.0533,2.1663,1429.3588,0.516,5.2467,nan,0.0772,0.0407,0.0407,17336.5,2.1933,1.889,1.889,3.5685,-59.4005,307.9134,1.0,1.0,-1289.2463,154.3449,74.899,0.0407,2.1933,2.0
1429.5112,5239.8701,5239870.0,nan,9.3766,0.5223,128.5834,128.5834,0.0,nan,105.4675,2.0535,2.0702,2.195,1429.5111,0.5223,5.2633,nan,0.0909,0.0435,0.0435,17191.1738,2.2105,1.914,1.914,3.6633,-59.9749,307.8028,1.0,1.0,-1289.3846,154.3526,73.211,0.0435,2.2105,2.0
1429.6636,5534.0576,5534057.5,nan,9.3859,0.5204,123.7418,123.7418,0.0,nan,106.877,1.9817,2.0189,2.1461,1429.6636,0.5204,5.2902,nan,0.0599,0.0369,0.0369,18156.3555,2.2467,1.8715,1.8715,3.5025,-60.1934,308.2519,1.0,1.0,-1289.5229,154.3603,77.263,0.0369,2.2467,2.0
1429.816,5198.0264,5198026.5,nan,9.3902,0.5022,133.9284,133.9284,0.0,nan,108.5742,1.875,1.9289,2.0503,1429.8159,0.5022,5.2961,nan,0.1287,0.0444,0.0444,17053.8926,2.284,1.7881,1.7881,3.1972,-60.0311,308.5661,1.0,1.0,-1289.6611,154.368,72.657,0.0444,2.284,2.0
1429.9684,5387.3364,5387336.5,nan,9.3811,0.493,130.4838,130.4838,0.0,nan,108.4355,1.8363,1.908,2.0292,1429.9684,0.493,5.2731,nan,0.1742,0.0475,0.0475,17674.9883,2.3063,1.7695,1.7695,3.1312,-59.545,308.399,1.0,1.0,-1289.7994,154.3758,70.79,0.0475,2.3063,2.0
